JK,Symbol,Name,Market type,Industry,Turnover,Market cap.,Amplitude,P/E,Turnover Ratio
,3788,GMO Globalsign Holdings KK,JPX,Information & Communication,45.5M,34.961B,1.83%,47.267,0.29%
,3791,IG Port,JPX,Information & Communication,425M,22.42B,6.19%,28.821,4.35%
,3793,Drecom,JPX,Information & Communication,112M,21.309B,2.85%,18.341,1.47%
,3796,e-Seikatsu,JPX,Information & Communication,1.42M,3.906B,1.57%,24.695,0.11%
,3798,ULS Group,JPX,Information & Communication,90.3M,26.79B,5.54%,23.799,0.83%
,3799,Keyware Solutions,JPX,Information & Communication,5.57M,6.682B,0.60%,13.817,0.20%
,3800,Unirita,JPX,Information & Communication,1.59M,15.066B,0.91%,18.449,0.02%
,3802,Ecomic,JPX,Information & Communication,1.5M,2.079B,0.92%,13.453,0.18%
,3803,Image Information,JPX,Information & Communication,2.99M,887.146M,1.35%,17.544,1.37%
,3804,System D,JPX,Information & Communication,0,9.197B,0.00%,14.521,0.00%
,3807,FISCO,JPX,Information & Communication,13.6M,4.444B,2.06%,-2.794,1.17%
,3810,CyberStep,JPX,Information & Communication,20.3M,3.033B,2.49%,-1.929,0.82%
,3814,Alphax Food System,JPX,Information & Communication,1.17M,1.72B,1.15%,14.772,0.15%
,3815,Media Kobo,JPX,Information & Communication,198M,6.340B,4.33%,179.202,12.68%
,3816,Daiwa Computer,JPX,Information & Communication,6.71M,4.535B,2.71%,13.778,0.51%
,3817,SRA Holdings,JPX,Information & Communication,113M,55.755B,3.69%,62.438,0.27%
,3823,The Why How Do,JPX,Information & Communication,76.6M,1.989B,6.45%,-3.293,3.85%
,3826,System Integrator,JPX,Information & Communication,3.22M,4.040B,0.54%,4.277,0.17%
,3834,ASAHI Net,JPX,Information & Communication,23.1M,17.998B,2.40%,14.634,0.22%
,3835,eBASE,JPX,Information & Communication,43.1M,33.308B,1.50%,29.372,0.29%
,3836,Avant Group,JPX,Information & Communication,61.5M,50.535B,2.50%,24.69,0.22%
,3837,Ad-Sol Nissin,JPX,Information & Communication,52.6M,17.785B,1.04%,21.415,0.37%
,3839,ODK Solutions,JPX,Information & Communication,4.77M,4.737B,1.21%,20.186,0.22%
,3840,PATH,JPX,Information & Communication,41M,8.334B,5.52%,-27.106,1.44%
,3841,Jedat,JPX,Information & Communication,1.4M,4.477B,2.45%,13.62,0.15%
,3842,Nextgen,JPX,Information & Communication,664K,2.254B,0.54%,-4.47,0.09%
,3843,FreeBit,JPX,Information & Communication,149M,26.103B,1.87%,13.859,1.46%
,3844,Comture,JPX,Information & Communication,266M,57.807B,2.02%,18.434,0.64%
,3845,I-Freek Mobile,JPX,Information & Communication,1.53M,1.677B,1.08%,11.285,0.14%
,3847,Pacific Systems,JPX,Information & Communication,365K,5.4B,0.00%,16.066,0.03%
,3848,Data Applications,JPX,Information & Communication,40M,6.205B,8.40%,12.539,2.17%
,3850,Ntt Data Intramart,JPX,Information & Communication,12M,9.593B,2.01%,27.38,0.41%
,3851,Nippon Ichi Software,JPX,Information & Communication,6.1M,5.056B,1.20%,7.532,0.28%
,3853,Asteria,JPX,Information & Communication,73.1M,9.597B,2.99%,-5.295,1.06%
,3854,I'll,JPX,Information & Communication,307M,63.204B,2.61%,25.567,1.43%
,3857,LAC,JPX,Information & Communication,51.2M,24.381B,1.50%,17.669,0.89%
,3858,Ubiquitous AI,JPX,Information & Communication,12.6M,5.271B,1.39%,-35.568,0.28%
,3900,CrowdWorks,JPX,Information & Communication,90M,16.235B,1.83%,14.734,1.10%
,3901,MarkLines,JPX,Information & Communication,75.9M,39.776B,2.31%,28.779,0.22%
,3902,Medical Data Vision,JPX,Information & Communication,361M,22.956B,4.24%,23.449,3.08%
,3903,Gumi,JPX,Information & Communication,372M,13.774B,4.14%,-2.32,4.24%
,3904,Kayac,JPX,Information & Communication,6.29M,11.099B,1.76%,21.818,0.19%
,3905,Datasection,JPX,Information & Communication,531M,30.962B,6.76%,-21.506,2.73%
,3907,Silicon Studio,JPX,Information & Communication,1.04M,2.943B,1.89%,14.883,0.05%
,3908,Collabos,JPX,Information & Communication,976K,1.459B,0.62%,-1.828,0.19%
,3909,Showcase,JPX,Information & Communication,18.8M,2.158B,5.16%,-21.218,1.17%
,3910,MKSystem,JPX,Information & Communication,928K,1.943B,0.84%,13.348,0.10%
,3911,Aiming,JPX,Information & Communication,187M,11.722B,2.40%,-4.522,2.57%
,3912,Mobile Factory,JPX,Information & Communication,6.62M,4.94B,0.92%,-5458.333,0.35%
,3913,GreenBee,JPX,Information & Communication,3.93M,1.401B,2.54%,-8.556,0.59%
,3914,JIG-SAW,JPX,Information & Communication,53.1M,26.842B,2.22%,58.781,0.52%
,3915,TerraSky,JPX,Information & Communication,120M,26.466B,2.27%,88.172,1.04%
,3916,Digital Information Technologies,JPX,Information & Communication,80.3M,27.923B,2.58%,19.626,0.48%
,3917,IRidge,JPX,Information & Communication,1.75M,3.308B,1.30%,18.799,0.09%
,3918,PCI Holdings,JPX,Information & Communication,43.1M,9.509B,2.45%,9.591,0.65%
,3920,Internetworking and Broadband Consulting,JPX,Information & Communication,2.32M,2.56B,1.29%,36.543,0.20%
,3921,NeoJapan,JPX,Information & Communication,51.9M,23.331B,1.98%,25.956,0.70%
,3922,PR TIMES,JPX,Information & Communication,43.3M,25.105B,1.91%,21.805,0.46%
,3923,Rakus,JPX,Information & Communication,1.65B,383.086B,2.12%,91.515,1.05%
,3924,R&D Computer,JPX,Information & Communication,18.6M,14.757B,1.09%,19.114,0.32%
,3925,Double Standard,JPX,Information & Communication,86.2M,23.747B,2.26%,14.673,0.89%
,3926,Open Door,JPX,Information & Communication,51.3M,20.717B,2.57%,-121.676,0.72%
,3927,Fuva Brain,JPX,Information & Communication,156M,6.240B,3.10%,232.364,3.67%
,3928,Mynet,JPX,Information & Communication,5.69M,2.872B,2.32%,20.059,0.29%
,3929,Socialwire,JPX,Information & Communication,1.06M,1.589B,1.14%,-1.812,0.14%
,3930,Hatena,JPX,Information & Communication,1.32M,2.171B,0.27%,22.026,0.12%
,3931,Value Golf,JPX,Information & Communication,2.69M,1.805B,0.40%,79.538,0.72%
,3932,Akatsuki,JPX,Information & Communication,452M,38.673B,3.79%,26.536,3.34%
,3933,CHieru,JPX,Information & Communication,1.1M,4.278B,0.87%,10.222,0.07%
,3934,Benefit Japan,JPX,Information & Communication,256K,7.535B,0.00%,13.684,0.03%
,3935,Edia,JPX,Information & Communication,29.2M,2.586B,5.10%,19.766,1.73%
,3936,Globalway,JPX,Information & Communication,4.73M,4.806B,1.52%,-24.132,0.18%
,3937,Ubicom Holdings,JPX,Information & Communication,179M,16.302B,3.55%,28.884,2.13%
,3939,Kanamic Network,JPX,Information & Communication,71M,26.577B,1.96%,35.944,0.59%
,3940,Nomura System,JPX,Information & Communication,15.1M,5.995B,1.52%,16.816,0.73%
,3961,Silver Egg Technology,JPX,Information & Communication,10.1M,3.175B,4.70%,53.796,1.07%
,3962,Change Holdings,JPX,Information & Communication,1.82B,86.659B,7.65%,20.85,4.14%
,3963,Synchro Food,JPX,Information & Communication,21.1M,14.072B,1.71%,22.284,0.47%
,3964,AUCNET,JPX,Information & Communication,40.2M,64.364B,2.37%,15.542,0.25%
,3965,Capital Asset Planning,JPX,Information & Communication,9.1M,4.995B,2.60%,22.495,0.26%
,3967,Eltes,JPX,Information & Communication,13.7M,5.056B,1.65%,19.667,0.47%
,3968,Segue Group,JPX,Information & Communication,158M,19.614B,4.04%,94.907,1.87%
,3969,Atled,JPX,Information & Communication,21.4M,12.249B,1.28%,17.161,0.45%
,3970,Innovation,JPX,Information & Communication,3.22M,3.417B,0.47%,51.251,0.19%
,3974,SCAT,JPX,Information & Communication,1.75M,1.349B,1.64%,9.225,0.19%
,3976,SHANON,JPX,Information & Communication,86.8M,1.431B,14.75%,-3.089,13.97%
,3978,Macromill,JPX,Information & Communication,257M,32.36B,2.32%,4.498,1.13%
,3979,ULURU,JPX,Information & Communication,12.5M,10.725B,2.88%,-235.562,0.38%
,3981,Beaglee,JPX,Information & Communication,24.1M,6.934B,2.18%,10.078,0.62%
,3983,oRo,JPX,Information & Communication,41.6M,41.847B,3.04%,22.783,0.27%
,3984,User Local,JPX,Information & Communication,145M,32.946B,1.96%,34.707,0.88%
,3985,TEMONA,JPX,Information & Communication,2.25M,2.254B,1.41%,-17.583,0.32%
,3986,bBreak Systems,JPX,Information & Communication,1.21M,2.625B,1.25%,19.38,0.18%
,3987,Ecomott,JPX,Information & Communication,7.26M,2.417B,2.85%,-13.653,0.72%
,3988,SYS Holdings,JPX,Information & Communication,4.15M,6.428B,2.25%,17.233,0.25%
,3989,SharingTechnology,JPX,Information & Communication,249M,14.712B,2.53%,11.109,2.00%
,3990,UUUM,JPX,Information & Communication,12.2M,8.968B,1.79%,-8.495,0.38%
,3991,Wantedly,JPX,Information & Communication,15.3M,12.850B,2.23%,12.905,0.87%
,3992,Needs Well,JPX,Information & Communication,130M,15.672B,3.71%,19.103,1.89%
,3993,PKSHA Technology,JPX,Information & Communication,924M,113.646B,2.17%,150.267,1.75%
,3994,Money Forward,JPX,Information & Communication,1.32B,292.154B,1.80%,-45.914,0.61%
,3996,Signpost,JPX,Information & Communication,37.7M,8.747B,2.02%,68.06,0.80%
,3997,Trade Works,JPX,Information & Communication,16.4M,3.142B,4.01%,-58.667,1.18%
,3998,SuRaLa Net,JPX,Information & Communication,13.4M,3.062B,2.07%,10.259,0.68%
,4011,Headwaters,JPX,Information & Communication,248M,22.154B,3.20%,343.437,2.74%
,4012,Axis,JPX,Information & Communication,2.61M,6.124B,0.76%,13.525,0.14%
,4013,Kinjiro,JPX,Information & Communication,3.27M,8.260B,3.38%,22.263,0.30%
,4014,Karadanote,JPX,Information & Communication,10.8M,3.414B,3.98%,-12.443,0.87%
,4015,Paycloud Holdings,JPX,Information & Communication,114M,8.107B,7.04%,49.237,3.23%
,4016,MIT Holdings,JPX,Information & Communication,1.3M,1.430B,3.38%,30.815,0.22%
,4017,Creema,JPX,Information & Communication,2.86M,2.404B,2.79%,30.696,0.25%
,4019,Stamen,JPX,Information & Communication,4.95M,5.057B,3.08%,40.728,0.21%
,4020,Betrend,JPX,Information & Communication,5.11M,1.620B,2.14%,25.083,1.25%
,4051,GMO Financial Gate,JPX,Information & Communication,291M,54.748B,3.95%,73.323,1.38%
,4052,Ficha,JPX,Information & Communication,2.62M,4.13B,2.64%,-137.087,0.21%
,4053,Sun,JPX,Information & Communication,125M,33.853B,2.05%,22.895,1.24%
,4054,Japan PropTech,JPX,Information & Communication,6.78M,8.337B,2.72%,45.885,0.34%
,4055,T&S Group,JPX,Information & Communication,482M,12.285B,5.42%,26.069,9.37%
,4056,Neural Group,JPX,Information & Communication,9.9M,14.412B,2.44%,-21.535,0.21%
,4057,Interfactory,JPX,Information & Communication,238K,1.963B,0.64%,93.701,0.03%
,4058,Toyokumo,JPX,Information & Communication,112M,19.477B,5.52%,30.849,2.00%
,4059,Magmag,JPX,Information & Communication,5.47M,1.759B,1.45%,-3.674,1.54%
,4060,Rakumo,JPX,Information & Communication,26M,6.630B,3.11%,36.716,0.98%
,4068,Basis,JPX,Information & Communication,871K,2.294B,4.58%,8.281,0.14%
,4069,BlueMeme,JPX,Information & Communication,1.34M,4.202B,1.71%,19.464,0.09%
,4071,Plus Alpha Consulting,JPX,Information & Communication,348M,82.260B,2.22%,31.066,0.94%
,4072,Densan System Holdings,JPX,Information & Communication,47.3M,28.632B,1.00%,14.357,0.26%
,4073,Global Communication Planning,JPX,Information & Communication,409M,2.445B,21.48%,-3.154,47.50%
,4074,LaKeel,JPX,Information & Communication,17.6M,10.798B,2.63%,21.179,0.59%
,4075,Brains Technology,JPX,Information & Communication,3.52M,4.228B,1.98%,37.151,0.27%
,4076,CNS,JPX,Information & Communication,10.1M,5.184B,1.71%,11.97,0.59%
,4165,Plaid,JPX,Information & Communication,479M,38.282B,3.74%,-17.619,2.78%
,4166,Cacco,JPX,Information & Communication,721M,2.18B,16.30%,-6.613,75.63%
,4167,Kokopelli,JPX,Information & Communication,96M,3.971B,4.73%,196.629,6.11%
,4168,Yappli,JPX,Information & Communication,82.3M,9.38B,5.06%,-124.185,1.61%
,4169,Enechange,JPX,Information & Communication,357M,18.124B,5.30%,-11.861,3.52%
,4170,Kaizen Platform,JPX,Information & Communication,18.9M,4.033B,4.22%,-185.271,0.83%
,4171,Global Information,JPX,Information & Communication,3.5M,4.141B,0.78%,10.844,0.33%
,4172,Towa Hi System,JPX,Information & Communication,4.88M,3.915B,2.74%,15.143,0.79%
,4173,WACUL,JPX,Information & Communication,19.9M,3.498B,3.34%,18.54,1.09%
,4174,Appirits,JPX,Information & Communication,8.1M,4.376B,1.60%,11.797,0.53%
,4175,Coly,JPX,Information & Communication,297M,9.679B,12.62%,-11.651,13.13%
,4176,Coconala,JPX,Information & Communication,114M,9.463B,2.59%,-123.75,1.56%
,4177,I-plug,JPX,Information & Communication,10.7M,6.254B,2.99%,-32.208,0.57%
,4178,Sharing Innovations,JPX,Information & Communication,1.12M,2.999B,1.51%,92.923,0.18%
,4179,G-Next,JPX,Information & Communication,3.83M,1.264B,3.72%,-4.24,0.68%
,4180,Appier Group,JPX,Information & Communication,1.14B,121.993B,2.33%,122.667,1.68%
,4192,SpiderPlus,JPX,Information & Communication,190M,18.91B,5.30%,-40.39,2.62%
,4193,Fabrica Holdings,JPX,Information & Communication,583K,10.51B,0.52%,13.132,0.02%
,4194,Visional,JPX,Information & Communication,1.62B,280.379B,2.26%,29.612,0.98%
,4196,Neo Marketing,JPX,Information & Communication,1.8M,2.492B,1.59%,12.813,0.28%
,4197,Asmarq,JPX,Information & Communication,8.75M,2.579B,1.42%,10.312,0.87%
,4198,Tenda,JPX,Information & Communication,1.48M,4.816B,1.36%,18.241,0.17%
,4199,WonderPlanet,JPX,Information & Communication,603M,4.106B,9.82%,-16.394,34.07%
,4255,Thecoo,JPX,Information & Communication,602K,1.05B,2.57%,-1.371,0.14%
,4256,Cynd,JPX,Information & Communication,3.44M,4.524B,5.49%,20.906,0.44%
,4258,Amiya,JPX,Information & Communication,158M,9.718B,7.08%,31.35,5.34%
,4259,ExaWizards,JPX,Information & Communication,324M,29.196B,2.26%,-47.467,1.90%
,4260,Hybrid Technologies,JPX,Information & Communication,4.3M,5.792B,2.16%,38.099,0.36%
,4261,AsiaQuest,JPX,Information & Communication,10.8M,3.336B,3.43%,16.906,1.09%
,4262,Nifty Lifestyle,JPX,Information & Communication,7.18M,6.250B,0.92%,9.909,0.45%
,4263,Susmed,JPX,Information & Communication,73.9M,10.037B,4.29%,-194.175,1.46%
,4264,Secure,JPX,Information & Communication,96M,9.793B,3.68%,60.423,3.22%
,4265,Institution for a Global Society,JPX,Information & Communication,15.3M,1.957B,1.84%,-92.144,1.34%
,4267,Lightworks,JPX,Information & Communication,2.23M,5.013B,0.79%,22.619,0.31%
,4268,Edge Technology,JPX,Information & Communication,32.9M,6.286B,6.37%,36.792,1.98%
,4270,BeeX,JPX,Information & Communication,6.87M,6.976B,1.29%,17.848,0.74%
,4284,SOLXYZ,JPX,Information & Communication,5.96M,7.808B,0.93%,10.358,0.14%
,4287,Just Planning,JPX,Information & Communication,3.9M,4.434B,1.41%,12.796,0.24%
,4288,Asgent,JPX,Information & Communication,2.9M,2.099B,2.93%,-16.712,0.33%
,4295,Faith,JPX,Information & Communication,61M,4.835B,2.19%,-4.41,3.01%
,4298,Proto,JPX,Information & Communication,54.7M,60.392B,1.21%,11.033,0.18%
,4299,HIMACS,JPX,Information & Communication,15.5M,16.292B,1.07%,12.663,0.17%
,4304,Estore,JPX,Information & Communication,9.43M,7.447B,1.07%,16.404,0.25%
,4307,Nomura Research Institute,JPX,Information & Communication,4.8B,2.61T,1.25%,33.185,0.26%
,4308,J-Stream,JPX,Information & Communication,6.21M,9.25B,0.81%,10.595,0.19%
,4316,BeMap,JPX,Information & Communication,17.2M,1.268B,3.73%,-5.637,1.60%
,4320,CE Holdings,JPX,Information & Communication,15.6M,8.86B,1.34%,12.764,0.38%
,4323,Japan System Techniques,JPX,Information & Communication,58.7M,41.453B,2.01%,19.864,0.39%
,4326,INTAGE HOLDINGS,JPX,Information & Communication,118M,57.27B,2.99%,16.467,0.39%
,4333,Toho System Science,JPX,Information & Communication,32.3M,29.894B,2.62%,27.613,0.19%
,4334,YUKE'S,JPX,Information & Communication,4.24M,3.47B,1.72%,-2.57,0.33%
,4335,IPS,JPX,Information & Communication,81.7M,2.702B,5.97%,12.866,9.95%
,4344,Sourcenext,JPX,Information & Communication,300M,29.28B,2.75%,-13.492,1.81%
,4348,Infocom,JPX,Information & Communication,3.29B,332.605B,0.33%,50.492,2.48%
,4356,Applied Technology,JPX,Information & Communication,4.18M,9.010B,5.17%,12.583,0.16%
,4370,Mobilus,JPX,Information & Communication,3.1M,2.396B,2.19%,-13.154,0.40%
,4371,Core Concept Technologies,JPX,Information & Communication,171M,42.308B,2.14%,34.049,0.95%
,4372,Ymirlink,JPX,Information & Communication,938K,5.163B,1.27%,12.584,0.10%
,4373,Simplex Holdings,JPX,Information & Communication,392M,166.077B,1.68%,27.564,0.39%
,4374,Robot Payment,JPX,Information & Communication,7.5M,8.275B,2.14%,55.866,0.34%
,4375,Safie,JPX,Information & Communication,51.2M,39.708B,2.06%,-27.259,0.41%
,4376,Kufu,JPX,Information & Communication,12.1M,16.729B,4.12%,28.992,0.26%
,4377,One Career,JPX,Information & Communication,98.4M,21.526B,3.73%,32.096,1.40%
,4378,Cinc,JPX,Information & Communication,1.69M,2.255B,0.89%,455.102,0.31%
,4379,Photosynth,JPX,Information & Communication,14.5M,5.798B,2.68%,-33.009,0.40%
,4380,M - mart,JPX,Information & Communication,8.92M,6.005B,3.31%,18.486,0.62%
,4381,Bplats,JPX,Information & Communication,7.32M,2.315B,6.73%,-23.441,0.74%
,4382,Heroz,JPX,Information & Communication,123M,19.363B,3.27%,-33.673,1.91%
,4384,Raksul,JPX,Information & Communication,364M,56.128B,2.40%,44.759,0.80%
,4385,Mercari,JPX,Information & Communication,9.6B,328.817B,3.29%,25.969,4.68%
,4386,SIG Group,JPX,Information & Communication,3.91M,3.145B,0.72%,10.459,0.27%
,4387,Zuu,JPX,Information & Communication,1.64M,4.009B,3.55%,44.562,0.17%
,4388,AI,JPX,Information & Communication,31.5M,4.072B,3.66%,37.106,1.80%
,4389,Property Data Bank,JPX,Information & Communication,37.1M,8.534B,7.78%,13.511,1.79%
,4390,IPS,JPX,Information & Communication,484M,28.205B,5.34%,12.49,3.79%
,4391,Logizard,JPX,Information & Communication,7.98M,4.418B,2.27%,24.264,0.44%
,4392,Future Innovation Group,JPX,Information & Communication,34.8M,10.590B,2.26%,50.872,0.54%
,4393,Bank of Innovation,JPX,Information & Communication,327M,20.389B,3.39%,6.273,3.89%
,4394,eXmotion,JPX,Information & Communication,1.68M,2.533B,1.67%,380.09,0.22%
,4395,Accrete,JPX,Information & Communication,9.05M,4.193B,2.42%,125.812,0.32%
,4396,System Support,JPX,Information & Communication,52.7M,19.86B,2.07%,19.706,0.40%
,4397,TeamSpirit,JPX,Information & Communication,7.61M,6.216B,1.85%,-32.671,0.22%
,4398,BroadBand Security,JPX,Information & Communication,3.04M,7.223B,1.00%,17.035,0.18%
,4412,Science Arts,JPX,Information & Communication,4.35M,3.746B,1.79%,-45.998,0.36%
,4413,Baudroie,JPX,Information & Communication,74.3M,57.246B,2.10%,49.066,0.62%
,4414,Flect,JPX,Information & Communication,34M,15.3B,3.01%,36.693,0.88%
,4415,Broad Enterprise,JPX,Information & Communication,1.03M,4.79B,0.63%,14.844,0.13%
,4416,True Data,JPX,Information & Communication,630K,2.146B,1.54%,35.805,0.06%
,4417,Global Security Experts,JPX,Information & Communication,268M,44.517B,2.54%,57.19,1.80%
,4418,Japan Data Science Consortium,JPX,Information & Communication,51.1M,9.56B,1.78%,8000,1.31%
,4419,Finatext Holdings,JPX,Information & Communication,99.5M,45.814B,2.52%,-115.53,0.54%
,4420,eSOL,JPX,Information & Communication,46.3M,19.439B,3.58%,142.239,0.34%
,4421,D I System,JPX,Information & Communication,6.82M,2.701B,2.51%,11.233,0.85%
,4422,Valuenex Japan,JPX,Information & Communication,11.2M,3.06B,3.75%,84.748,1.66%
,4424,Amazia,JPX,Information & Communication,823K,2.486B,2.16%,-40.777,0.11%
,4425,Kudan,JPX,Information & Communication,1.42B,20.474B,6.26%,-40.365,13.08%
,4427,EduLab,JPX,Information & Communication,2.06M,2.81B,2.57%,-0.901,0.23%
,4428,Sinops,JPX,Information & Communication,4.46M,7.134B,1.76%,34.63,0.19%
,4429,Ricksoft,JPX,Information & Communication,7.8M,9.078B,1.45%,33.711,0.17%
,4430,Tokai Soft,JPX,Information & Communication,25.8M,6.360B,2.92%,10.165,0.81%
,4431,Smaregi,JPX,Information & Communication,970M,44.972B,6.27%,50.792,7.33%
,4432,WingArc1st,JPX,Information & Communication,135M,94.902B,1.80%,17.682,0.28%
,4433,HITO-Communications Holdings,JPX,Information & Communication,125M,16.861B,1.04%,8.94,2.19%
,4434,Serverworks,JPX,Information & Communication,124M,25.792B,2.66%,40.905,1.25%
,4435,kaonavi,JPX,Information & Communication,92.7M,18.633B,3.93%,80.23,1.18%
,4436,Minkabu The Infonoid,JPX,Information & Communication,168M,13.904B,3.16%,19.374,2.19%
,4438,Welby,JPX,Information & Communication,7.42M,4.39B,1.86%,-8.231,1.95%
,4439,TOUMEI,JPX,Information & Communication,13.6M,18.552B,3.10%,16.402,0.66%
,4440,WITZ,JPX,Information & Communication,2.47M,3.308B,1.21%,25.2,0.23%
,4441,Tobila Systems,JPX,Information & Communication,30.9M,8.394B,2.35%,16.533,0.81%
,4442,Valtes Holdings,JPX,Information & Communication,482M,12.181B,5.97%,23.943,9.92%
,4443,Sansan,JPX,Information & Communication,808M,217.479B,1.72%,-1530.088,0.72%
,4444,infoNet,JPX,Information & Communication,4.61M,2.477B,2.13%,29.882,0.43%
,4445,Living Technologies,JPX,Information & Communication,216K,2.895B,0.00%,9.593,0.04%
,4446,Link-U Group,JPX,Information & Communication,5.58M,8.376B,1.69%,41.185,0.28%
,4447,PBSystems,JPX,Information & Communication,2.69M,3.83B,1.00%,19.317,0.12%
,4448,Chatwork,JPX,Information & Communication,219M,18.675B,8.49%,-30.702,2.90%
,4449,Giftee,JPX,Information & Communication,327M,33.162B,4.39%,284.131,1.62%
,4450,Power Solutions,JPX,Information & Communication,310K,4.46B,0.00%,10.387,0.02%
,4475,Hennge KK,JPX,Information & Communication,266M,30.552B,2.50%,60.254,1.91%
,4476,AI Cross,JPX,Information & Communication,2M,3.962B,1.23%,27.282,0.08%
,4477,BASE,JPX,Information & Communication,352M,32.726B,2.11%,-53.296,1.49%
,4478,Freee KK,JPX,Information & Communication,1.05B,142.231B,2.68%,-11.287,1.19%
,4479,Makuake,JPX,Information & Communication,7.94M,7.623B,0.84%,-15.393,0.26%
,4480,MEDLEY,JPX,Information & Communication,715M,118.587B,2.65%,46.531,0.99%
,4481,Base,JPX,Information & Communication,176M,53.283B,1.64%,15.654,0.82%
,4482,Wills,JPX,Information & Communication,74.5M,13.008B,2.91%,25.748,1.53%
,4483,JMDC,JPX,Information & Communication,1.4B,217.888B,4.23%,47.677,1.87%
,4484,Lancers,JPX,Information & Communication,4.34M,4.061B,1.20%,-16.513,0.25%
,4485,JTower,JPX,Information & Communication,413M,44.05B,4.55%,-190.667,2.44%
,4486,Unite and Grow,JPX,Information & Communication,15.6M,4.904B,5.35%,16.223,0.74%
,4487,Spacemarket,JPX,Information & Communication,12.9M,3.602B,4.78%,-21.378,1.11%
,4488,AI inside,JPX,Information & Communication,47.6M,19.713B,2.09%,-37.739,0.61%
,4490,VisasQ,JPX,Information & Communication,39.2M,9.06B,7.63%,-0.7,1.01%
,4491,Computer Management,JPX,Information & Communication,8.08M,3.43B,0.54%,10.237,1.27%
,4492,Genetec,JPX,Information & Communication,35.9M,7.977B,3.89%,338.655,2.01%
,4493,Cyber Security Cloud,JPX,Information & Communication,200M,20.768B,4.14%,50.864,1.31%
,4494,Vario Secure,JPX,Information & Communication,1.42M,2.919B,1.24%,8.487,0.13%
,4495,i Cubed Systems,JPX,Information & Communication,11.9M,7.600B,2.57%,17.893,0.57%
